date,Open,High,Low,Close,Volume
15/10/20 5:00,11388.73,11412.65,11373.41,11403.95,17239124.98
15/10/20 4:00,11378.96,11403.14,11366.3,11388.73,11624847.71
15/10/20 3:00,11361.58,11380.21,11354.46,11378.96,9928214.755
15/10/20 2:00,11389.6,11402.39,11359.39,11361.57,12494750.16
15/10/20 1:00,11391.7,11412.88,11371.41,11389.9,14853409.16
15/10/20 0:00,11417.89,11427.98,11387.14,11391.69,12001733.33
14/10/20 23:00,11394.28,11434.47,11378.33,11417.89,14434012.88
14/10/20 22:00,11368.68,11408.02,11368.07,11394.27,11816805.32
14/10/20 21:00,11381.65,11404,11364.58,11368.68,10983398
14/10/20 20:00,11342.25,11386.56,11336.93,11381.64,12084129.11
14/10/20 19:00,11333.77,11369.79,11331.1,11342.25,18761896.31
14/10/20 18:00,11337.37,11349.53,11287.01,11333.77,22289164.62
14/10/20 17:00,11339.68,11349.4,11318,11337.37,20159951.12
14/10/20 16:00,11320.76,11356.44,11297.63,11339.68,27622786.98
14/10/20 15:00,11385.63,11411.21,11280,11320.76,42489509.16
14/10/20 14:00,11530.98,11536.38,11357.2,11385.63,48383965.2
14/10/20 13:00,11406.17,11547.98,11398.74,11530.98,42446465.33
14/10/20 12:00,11362.93,11406.17,11350.92,11406.17,19124746.62
14/10/20 11:00,11374.09,11413.19,11360.71,11362.92,15393805.84
14/10/20 10:00,11417.39,11426.76,11357,11374.08,23301837.63
14/10/20 9:00,11436.73,11448,11396.77,11417.4,14464588.96
14/10/20 8:00,11415.03,11446.05,11412.8,11436.72,18422562.51
14/10/20 7:00,11421.34,11427.62,11382.7,11415.04,13604489.43
14/10/20 6:00,11411.31,11422.99,11386.47,11421.33,16019371.83
14/10/20 5:00,11394.67,11415.18,11376.82,11411.31,14111490.12
14/10/20 4:00,11390,11416.2,11361,11394.65,18876284.16
14/10/20 3:00,11422.7,11449,11390,11390,12694168.84
14/10/20 2:00,11447.7,11449.37,11416.87,11422.64,11261478.51
14/10/20 1:00,11475.53,11484,11435.25,11447.7,9919990.312
14/10/20 0:00,11420.57,11486.96,11408,11475.52,13340116.94
13/10/20 23:00,11436.02,11450,11408,11420.56,8404797.457
13/10/20 22:00,11446.58,11455,11415.18,11436.02,9732764.474
13/10/20 21:00,11425.01,11460.16,11417.53,11446.65,13224522.22
13/10/20 20:00,11387.83,11429.23,11386.26,11425.01,13169360.27
13/10/20 19:00,11378.14,11435.26,11367.49,11387.83,17971737.9
13/10/20 18:00,11354.3,11399.34,11343.25,11378.13,21233132.9
13/10/20 17:00,11394.71,11401.39,11349.79,11354.3,15580340.76
13/10/20 16:00,11385.15,11400.26,11340.78,11394.63,24675938.48
13/10/20 15:00,11390.25,11421.44,11371.33,11385.15,20685660.16
13/10/20 14:00,11349.7,11392.71,11300,11390.25,37329635.86
13/10/20 13:00,11447.97,11447.97,11321.39,11349.69,47804510.46
13/10/20 12:00,11486.37,11507.2,11425.19,11447.96,21702666.1
13/10/20 11:00,11516.88,11526.13,11463.83,11486.36,20943764.85
13/10/20 10:00,11468.31,11557,11370.55,11516.89,40382034.72
13/10/20 9:00,11488.44,11492.29,11462.03,11468.31,14224365.39
13/10/20 8:00,11452.21,11489.18,11442.85,11488.42,16938035.75
13/10/20 7:00,11479.56,11479.56,11426.49,11452,18172481.76
13/10/20 6:00,11507.82,11509.48,11460.98,11479.57,13924539.26
13/10/20 5:00,11481.53,11520,11478.11,11507.82,13126080.8
13/10/20 4:00,11458.24,11486.37,11447.84,11481.52,11458174.4
13/10/20 3:00,11487.64,11487.64,11413,11458.24,21736066.8
13/10/20 2:00,11502.7,11507.79,11460.41,11487.8,17043658.16
13/10/20 1:00,11493.35,11512.02,11451.66,11502.7,16549698.67
13/10/20 0:00,11528.24,11544.87,11431,11493.35,26649423.13
12/10/20 23:00,11658.06,11659.31,11477,11528.25,39688910.08
12/10/20 22:00,11684.16,11700,11631.17,11658.06,22955072.58
12/10/20 21:00,11559.69,11720.01,11555.02,11684.16,35670658.63
12/10/20 20:00,11546.93,11575.07,11532.51,11559.69,14255338.56
12/10/20 19:00,11548.6,11575,11539.89,11546.93,17003525.35
12/10/20 18:00,11556.29,11566.36,11541.22,11548.69,17547497.49
12/10/20 17:00,11551.37,11566.89,11526.89,11556.29,19046449.6
12/10/20 16:00,11549.39,11579.64,11527.65,11551.38,33927979.16
12/10/20 15:00,11468.87,11590,11468.86,11549.38,45686683.23
12/10/20 14:00,11489.08,11498.42,11444.78,11468.86,32367535.07
12/10/20 13:00,11290.87,11528.87,11276.52,11489.08,74533591.68
12/10/20 12:00,11244.41,11292,11236.13,11290.88,21397769.07
12/10/20 11:00,11264.79,11277.23,11239.46,11244.41,28231444.34
12/10/20 10:00,11358.56,11371.73,11172,11264.77,48027020.32
12/10/20 9:00,11358.8,11374.11,11307.66,11358.56,18475021.91
12/10/20 8:00,11379.34,11393.83,11357.42,11358.8,15120357.61
12/10/20 7:00,11342.24,11393.83,11330.4,11379.34,22120248
12/10/20 6:00,11399.67,11402.78,11337.15,11342.24,19117490.05
12/10/20 5:00,11384.39,11413.9,11378.25,11399.68,15892344.9
12/10/20 4:00,11385.01,11396.01,11365,11384.39,10847676.65
12/10/20 3:00,11400.96,11410.3,11383.71,11385,14958760.37
12/10/20 2:00,11394.63,11410,11369.92,11400.95,11599054.93
12/10/20 1:00,11378.5,11403.1,11353.05,11394.63,15098649.25
12/10/20 0:00,11369.02,11380.2,11345.56,11378.4,11210766.96
11/10/20 23:00,11353.85,11395.32,11343.87,11369.02,13297541.94
11/10/20 22:00,11328.22,11358.87,11298.73,11353.86,11554656.11
11/10/20 21:00,11326.27,11344.12,11221,11328.22,21264367.57
11/10/20 20:00,11334.03,11360,11326.07,11326.28,11985298.7
11/10/20 19:00,11408.87,11415,11315.01,11334.02,20719258.4
11/10/20 18:00,11424.26,11427.99,11382.24,11408.86,10761788.62
11/10/20 17:00,11391.78,11430,11391.78,11424.27,9998109.181
11/10/20 16:00,11405.46,11426.98,11362,11391.78,19571213.09
11/10/20 15:00,11378.72,11440.86,11378.72,11405.47,19722764.12
11/10/20 14:00,11368.41,11445,11345,11378.72,20244022.47
11/10/20 13:00,11355.73,11382.2,11336.17,11368.42,14404896.71
11/10/20 12:00,11372.51,11382.94,11350,11355.74,11227056.59
11/10/20 11:00,11397.02,11410,11350.36,11372.5,15523431.44
11/10/20 10:00,11354.05,11407.27,11340.19,11397.02,20165196.21
11/10/20 9:00,11346.1,11355.92,11327.05,11354.05,11640713.78
11/10/20 8:00,11350.01,11367.75,11337.89,11346.1,12907949.2
11/10/20 7:00,11359,11369.51,11342.23,11350.01,9096260.811
11/10/20 6:00,11337.95,11373.97,11335.72,11359.25,9325356.156
11/10/20 5:00,11322.23,11343.3,11303.77,11337.94,11098118.59
11/10/20 4:00,11332.01,11341.11,11301,11322.31,7847608.71
11/10/20 3:00,11352.84,11352.84,11307.71,11332,8284027.626
11/10/20 2:00,11365.18,11373.86,11345.82,11352.84,6595748.906
11/10/20 1:00,11300.7,11395.8,11298.07,11365.34,18305353.29
11/10/20 0:00,11293.22,11321.05,11270.7,11300.69,14387016.82
10/10/20 23:00,11345.5,11345.51,11262.25,11293.22,20009717.82
10/10/20 22:00,11368.77,11368.77,11329.7,11345.5,10964625.73
10/10/20 21:00,11363,11376.47,11317.96,11368.77,10270335.72
10/10/20 20:00,11351.09,11369,11339.11,11362.99,8617101.117
10/10/20 19:00,11363.33,11371.89,11343.92,11351.09,11562747.4
10/10/20 18:00,11353.87,11371.15,11341.35,11363.33,9578387.441
10/10/20 17:00,11334.69,11368.16,11330,11353.88,11163159.15
10/10/20 16:00,11349.2,11374.39,11308.05,11334.69,16206206.23
10/10/20 15:00,11352,11413.66,11309,11349.2,30784340.88
10/10/20 14:00,11354.15,11355,11316.75,11352,16249300.7
10/10/20 13:00,11339.99,11375.01,11309.77,11354.1,20790470.19
10/10/20 12:00,11317.47,11340,11284.63,11340,16652253.2
10/10/20 11:00,11314,11359.25,11294.81,11317.46,17308433.36
10/10/20 10:00,11317.07,11340,11215,11314.1,27828728.54
10/10/20 9:00,11373.77,11384.92,11280,11317.27,23459105.1
10/10/20 8:00,11381.35,11394.33,11362.12,11374,13892161.57
10/10/20 7:00,11354.84,11384.3,11350.63,11381.3,13874325.74
10/10/20 6:00,11372,11389,11266,11354.84,24053065.87
10/10/20 5:00,11402.79,11406.58,11359.5,11372,18728484.17
10/10/20 4:00,11412.96,11424.32,11379.98,11402.47,18832587.69
10/10/20 3:00,11384.2,11491,11382.22,11412.96,49660375.42
10/10/20 2:00,11084.78,11448.43,11076.47,11384.2,80727887.1
10/10/20 1:00,11077.54,11088.65,11054.55,11084.65,9489544.616
10/10/20 0:00,11050.64,11092.39,11050.51,11077.53,14081867.48
09/10/20 23:00,11070,11092.76,11049.2,11050.64,18217194.86
09/10/20 22:00,11052.66,11070,11040,11069.99,11389620.1
09/10/20 21:00,11030.7,11053.28,11015,11052.66,9802077.923
09/10/20 20:00,11034.28,11050.01,11027.94,11030.7,14211540.76
09/10/20 19:00,11047.02,11050,11012.19,11034.28,15079298.94
09/10/20 18:00,11058.15,11059.15,11031.49,11047.02,18303302.41
09/10/20 17:00,11048,11063.12,11043.46,11058.15,15711468.07
09/10/20 16:00,11086.15,11100,11038,11048,27298027.29
09/10/20 15:00,11060.06,11090,11040.52,11086.58,38519723.04
09/10/20 14:00,11075.35,11083.35,11036.07,11060.06,33628451.9
09/10/20 13:00,11067.68,11085.42,11043.4,11075.34,44210649.05
09/10/20 12:00,11050.44,11104.64,11035.86,11067.68,43024069.65
09/10/20 11:00,10980.3,11100,10977.16,11050.43,66646662.33
09/10/20 10:00,10876.73,11005,10870.89,10980.3,44954622.98
09/10/20 9:00,10894.82,10894.83,10864.05,10876.74,12874251.04
09/10/20 8:00,10893.99,10897.94,10881.18,10894.74,13260607.74
09/10/20 7:00,10852.63,10902.74,10848.32,10894,17302006.62
09/10/20 6:00,10862.56,10870.7,10829,10852,16002423.86
09/10/20 5:00,10875.55,10890,10860,10862.56,11590234.16
09/10/20 4:00,10887.18,10893,10868.32,10875.56,10066698.49
09/10/20 3:00,10900.65,10906.46,10880,10887.19,9581600.157
09/10/20 2:00,10899.52,10921.82,10890.01,10900.65,10033970.28
09/10/20 1:00,10877.75,10900,10871,10899.51,10974407.37
09/10/20 0:00,10925.44,10940.85,10861,10877.76,18139412.5
08/10/20 23:00,10895.79,10950,10876.73,10925.57,18072436.54
08/10/20 22:00,10874.31,10910.45,10872.92,10895.8,12394593.41
08/10/20 21:00,10887.94,10901.32,10869.38,10874.3,11061589.16
08/10/20 20:00,10878.82,10903,10860,10887.94,14381843.98
08/10/20 19:00,10871.13,10894.74,10855.18,10878.83,13522008.84
08/10/20 18:00,10880.17,10895,10842.65,10871.13,18022285.07
08/10/20 17:00,10921.88,10945,10866.18,10880.18,34381965.7
08/10/20 16:00,10896.96,10933,10878.16,10921.88,32523662.64
08/10/20 15:00,10912.42,10935,10860,10896.96,46525882.11
08/10/20 14:00,10736.72,10935,10712,10912.42,98978689.83
08/10/20 13:00,10639.84,10749.99,10618.18,10736.72,67200110.76
08/10/20 12:00,10606.17,10650,10593.51,10639.85,18027094.23
08/10/20 11:00,10607.85,10611.85,10594.18,10606.17,10464788.5
08/10/20 10:00,10563.09,10630.18,10556.65,10607.86,22411343.43
08/10/20 9:00,10563,10577.82,10530.41,10563.09,22912595.9
08/10/20 8:00,10592.22,10605,10552.62,10563,17454467.61
08/10/20 7:00,10624.15,10624.15,10563.01,10592.21,27573368.47
08/10/20 6:00,10614.44,10629,10603.88,10624.14,14567567.58
08/10/20 5:00,10632.36,10637.78,10603,10614.45,15359943.42
08/10/20 4:00,10639.8,10645.09,10629.17,10632.36,6238182.568
08/10/20 3:00,10639.19,10655.63,10636.49,10639.8,7778796.44
08/10/20 2:00,10641.1,10644.9,10624.21,10639.19,9349027.596
08/10/20 1:00,10641.27,10646.36,10616,10641.1,10005230.83
08/10/20 0:00,10666.4,10670.89,10637.9,10641.17,10104285.79
07/10/20 23:00,10660.96,10673.59,10651.21,10666.39,5800086.536
07/10/20 22:00,10659.87,10662.54,10641.58,10660.96,7956378.399
07/10/20 21:00,10660.44,10666.51,10654.86,10659.81,7826901.508
07/10/20 20:00,10650.9,10666.25,10641,10660.44,10256707.46
07/10/20 19:00,10663.97,10681.87,10647.13,10650.34,14049782.73
07/10/20 18:00,10639.01,10667.43,10631.44,10664.11,15796872.78
07/10/20 17:00,10628.64,10646.36,10616.75,10639.01,12306559.56
07/10/20 16:00,10629.7,10635.5,10601,10628.64,17893070.1
07/10/20 15:00,10632.02,10649.37,10616.24,10629.6,20853990.51
07/10/20 14:00,10610.53,10633.86,10592,10632.03,17596337.34
07/10/20 13:00,10625.29,10639,10601.34,10610.52,21832299.67
07/10/20 12:00,10600.41,10635.05,10600.41,10625.3,19703821.07
07/10/20 11:00,10596.41,10608.96,10579.74,10600.41,13633620.94
07/10/20 10:00,10583.99,10600,10569.99,10596.4,15103628.3
07/10/20 9:00,10612.17,10623,10580,10583.99,17313580.08
07/10/20 8:00,10618.69,10627.88,10596.27,10612.18,14607893.01
07/10/20 7:00,10622.51,10630,10601.23,10618.69,15691689.59
07/10/20 6:00,10607.01,10628.94,10601.61,10622.51,15008728.17
07/10/20 5:00,10589.9,10613.58,10580.24,10607,18770333.61
07/10/20 4:00,10575.51,10597.5,10570.6,10589.96,9983338.677
07/10/20 3:00,10594.14,10598.96,10573.53,10575.51,12379706.41
07/10/20 2:00,10583.07,10606.45,10581.84,10594.14,12550687.96
07/10/20 1:00,10590.57,10598.14,10546.17,10583.07,19384918.14
07/10/20 0:00,10599.65,10606.02,10574.79,10590.58,11997630.31
06/10/20 23:00,10587.1,10615.24,10573.2,10599.66,15984634.67
06/10/20 22:00,10568.12,10597,10561.46,10587.11,12430745.63
06/10/20 21:00,10549.51,10581.13,10528.62,10568.12,16643160.92
06/10/20 20:00,10571.35,10579.98,10525,10549.51,24578281
06/10/20 19:00,10602.78,10611.81,10537.99,10571.36,49147759.45
06/10/20 18:00,10713.96,10737,10578.99,10602.77,33403617.48
06/10/20 17:00,10723.71,10733.1,10704.1,10713.97,15998351.69
06/10/20 16:00,10735.01,10751.23,10712.91,10723.72,23416706.58
06/10/20 15:00,10671.91,10760,10621,10735.01,46066685.46
06/10/20 14:00,10676.64,10701.47,10656,10671.22,23302192.79
06/10/20 13:00,10699.56,10718.81,10671.59,10676.44,21052882.93
06/10/20 12:00,10697.19,10722.78,10686.27,10699.56,19030028.71
06/10/20 11:00,10700.9,10712.33,10650.46,10697.33,33843915.87
06/10/20 10:00,10746.16,10752.11,10697,10700.99,15818511.23
06/10/20 9:00,10742.01,10754.71,10730.41,10746.15,16115478.91
06/10/20 8:00,10711.15,10743,10701,10742.02,16444552.03
06/10/20 7:00,10743.06,10770.37,10705.27,10711.15,26617168.58
06/10/20 6:00,10745.39,10753.49,10730.78,10743.07,20906127.07
06/10/20 5:00,10766.35,10766.48,10738,10745.38,21183104.31
06/10/20 4:00,10765.3,10784.02,10762,10766.35,12081640.04
06/10/20 3:00,10759.8,10786.29,10753.19,10765.29,13093210.93
06/10/20 2:00,10762.13,10792.59,10759.79,10759.79,14233607.74
